document_number,line_item,gl_account,debit_credit_indicator,amount,cost_center,profit_center,order_id
JE0000789,1,110000,D,818.5,,PC015,ORD002005
JE0000789,2,500000,C,818.5,,PC015,ORD002005
JE0000790,1,110000,D,928.36,,PC015,ORD001731
JE0000790,2,500000,C,928.36,,PC015,ORD001731
JE0000791,1,110000,D,498.13,,PC005,ORD000192
JE0000791,2,500000,C,498.13,,PC005,ORD000192
JE0000792,1,110000,D,678.8,,PC015,ORD001773
JE0000792,2,500000,C,678.8,,PC015,ORD001773
JE0000793,1,110000,D,372.87,,PC014,ORD001484
JE0000793,2,500000,C,372.87,,PC014,ORD001484
JE0000794,1,110000,D,2914.37,,PC003,ORD002989
JE0000794,2,500000,C,2914.37,,PC003,ORD002989
JE0000795,1,110000,D,496.83,,PC015,ORD001206
JE0000795,2,500000,C,496.83,,PC015,ORD001206
JE0000796,1,110000,D,884.11,,PC010,ORD001819
JE0000796,2,500000,C,884.11,,PC010,ORD001819
JE0000797,1,110000,D,1797.26,,PC009,ORD002951
JE0000797,2,500000,C,1797.26,,PC009,ORD002951
JE0000798,1,110000,D,212.52,,PC005,ORD002862
JE0000798,2,500000,C,212.52,,PC005,ORD002862
JE0000799,1,110000,D,884.22,,PC008,ORD001504
JE0000799,2,500000,C,884.22,,PC008,ORD001504
JE0000800,1,110000,D,493.13,,PC014,ORD001420
JE0000800,2,500000,C,493.13,,PC014,ORD001420
JE0000801,1,110000,D,2387.27,,PC010,ORD000453
JE0000801,2,500000,C,2387.27,,PC010,ORD000453
JE0000802,1,110000,D,359.27,,PC002,ORD001418
JE0000802,2,500000,C,359.27,,PC002,ORD001418
JE0000803,1,110000,D,63.38,,PC006,ORD000197
JE0000803,2,500000,C,63.38,,PC006,ORD000197
JE0000804,1,110000,D,1265.76,,PC005,ORD002918
JE0000804,2,500000,C,1265.76,,PC005,ORD002918
JE0000805,1,110000,D,183.5,,PC015,ORD002457
JE0000805,2,500000,C,183.5,,PC015,ORD002457
JE0000806,1,110000,D,27.75,,PC002,ORD000534
JE0000806,2,500000,C,27.75,,PC002,ORD000534
JE0000807,1,110000,D,2063.86,,PC013,ORD000878
JE0000807,2,500000,C,2063.86,,PC013,ORD000878
JE0000808,1,110000,D,2141.75,,PC003,ORD001037
JE0000808,2,500000,C,2141.75,,PC003,ORD001037
JE0000809,1,110000,D,208.92,,PC005,ORD000460
JE0000809,2,500000,C,208.92,,PC005,ORD000460
JE0000810,1,110000,D,1460.04,,PC006,ORD000487
JE0000810,2,500000,C,1460.04,,PC006,ORD000487
JE0000811,1,110000,D,117.56,,PC014,ORD001892
JE0000811,2,500000,C,117.56,,PC014,ORD001892
JE0000812,1,110000,D,2228.85,,PC013,ORD000681
JE0000812,2,500000,C,2228.85,,PC013,ORD000681
JE0000813,1,110000,D,702.72,,PC003,ORD002453
JE0000813,2,500000,C,702.72,,PC003,ORD002453
JE0000814,1,110000,D,1049.03,,PC007,ORD000419
JE0000814,2,500000,C,1049.03,,PC007,ORD000419
JE0000815,1,110000,D,804.37,,PC002,ORD001350
JE0000815,2,500000,C,804.37,,PC002,ORD001350
JE0000816,1,110000,D,1023.63,,PC009,ORD000877
JE0000816,2,500000,C,1023.63,,PC009,ORD000877
JE0000817,1,110000,D,1411.28,,PC011,ORD001650
JE0000817,2,500000,C,1411.28,,PC011,ORD001650
JE0000818,1,110000,D,895.35,,PC003,ORD001900
JE0000818,2,500000,C,895.35,,PC003,ORD001900
JE0000819,1,110000,D,729.46,,PC010,ORD002330
JE0000819,2,500000,C,729.46,,PC010,ORD002330
JE0000820,1,110000,D,1045.31,,PC008,ORD001709
JE0000820,2,500000,C,1045.31,,PC008,ORD001709
JE0000821,1,110000,D,1309.16,,PC004,ORD002105
JE0000821,2,500000,C,1309.16,,PC004,ORD002105
JE0000822,1,110000,D,968.24,,PC008,ORD000454
JE0000822,2,500000,C,968.24,,PC008,ORD000454
JE0000823,1,110000,D,311.0,,PC009,ORD001414
JE0000823,2,500000,C,311.0,,PC009,ORD001414
JE0000824,1,110000,D,820.59,,PC015,ORD002876
JE0000824,2,500000,C,820.59,,PC015,ORD002876
JE0000825,1,110000,D,783.32,,PC004,ORD000580
JE0000825,2,500000,C,783.32,,PC004,ORD000580
JE0000826,1,110000,D,766.41,,PC010,ORD000125
JE0000826,2,500000,C,766.41,,PC010,ORD000125
JE0000827,1,110000,D,573.96,,PC010,ORD001898
JE0000827,2,500000,C,573.96,,PC010,ORD001898
JE0000828,1,110000,D,706.55,,PC011,ORD000339
JE0000828,2,500000,C,706.55,,PC011,ORD000339
JE0000829,1,110000,D,1333.71,,PC006,ORD001416
JE0000829,2,500000,C,1333.71,,PC006,ORD001416
JE0000830,1,110000,D,865.21,,PC006,ORD002858
JE0000830,2,500000,C,865.21,,PC006,ORD002858
JE0000831,1,110000,D,613.34,,PC012,ORD000090
JE0000831,2,500000,C,613.34,,PC012,ORD000090
JE0000832,1,110000,D,557.5,,PC011,ORD000447
JE0000832,2,500000,C,557.5,,PC011,ORD000447
JE0000833,1,110000,D,267.68,,PC013,ORD002106
JE0000833,2,500000,C,267.68,,PC013,ORD002106
JE0000834,1,110000,D,274.7,,PC002,ORD001893
JE0000834,2,500000,C,274.7,,PC002,ORD001893
JE0000835,1,110000,D,356.86,,PC011,ORD001150
JE0000835,2,500000,C,356.86,,PC011,ORD001150
JE0000836,1,110000,D,273.57,,PC010,ORD001925
JE0000836,2,500000,C,273.57,,PC010,ORD001925
JE0000837,1,110000,D,713.92,,PC003,ORD001848
JE0000837,2,500000,C,713.92,,PC003,ORD001848
JE0000838,1,110000,D,806.52,,PC003,ORD001918
JE0000838,2,500000,C,806.52,,PC003,ORD001918
JE0000839,1,110000,D,873.39,,PC011,ORD000997
JE0000839,2,500000,C,873.39,,PC011,ORD000997
JE0000840,1,110000,D,306.1,,PC006,ORD000734
JE0000840,2,500000,C,306.1,,PC006,ORD000734
JE0000841,1,110000,D,288.63,,PC006,ORD000628
JE0000841,2,500000,C,288.63,,PC006,ORD000628
JE0000842,1,110000,D,804.68,,PC013,ORD002609
JE0000842,2,500000,C,804.68,,PC013,ORD002609
JE0000843,1,110000,D,907.06,,PC005,ORD002512
JE0000843,2,500000,C,907.06,,PC005,ORD002512
JE0000844,1,110000,D,2247.53,,PC014,ORD001939
JE0000844,2,500000,C,2247.53,,PC014,ORD001939
JE0000845,1,110000,D,110.01,,PC014,ORD001240
JE0000845,2,500000,C,110.01,,PC014,ORD001240
JE0000846,1,110000,D,146.01,,PC009,ORD000330
JE0000846,2,500000,C,146.01,,PC009,ORD000330
JE0000847,1,110000,D,521.44,,PC002,ORD001428
JE0000847,2,500000,C,521.44,,PC002,ORD001428
JE0000848,1,110000,D,706.2,,PC009,ORD001469
JE0000848,2,500000,C,706.2,,PC009,ORD001469
JE0000849,1,110000,D,78.76,,PC004,ORD002388
JE0000849,2,500000,C,78.76,,PC004,ORD002388
JE0000850,1,110000,D,898.58,,PC004,ORD001578
JE0000850,2,500000,C,898.58,,PC004,ORD001578
JE0000851,1,110000,D,750.86,,PC002,ORD002626
JE0000851,2,500000,C,750.86,,PC002,ORD002626
JE0000852,1,110000,D,834.49,,PC014,ORD000545
JE0000852,2,500000,C,834.49,,PC014,ORD000545
JE0000853,1,110000,D,1286.46,,PC001,ORD002693
JE0000853,2,500000,C,1286.46,,PC001,ORD002693
JE0000854,1,110000,D,310.51,,PC003,ORD002614
JE0000854,2,500000,C,310.51,,PC003,ORD002614
JE0000855,1,110000,D,1194.74,,PC013,ORD000369
JE0000855,2,500000,C,1194.74,,PC013,ORD000369
JE0000856,1,110000,D,667.57,,PC003,ORD002642
JE0000856,2,500000,C,667.57,,PC003,ORD002642
JE0000857,1,110000,D,701.93,,PC006,ORD002802
JE0000857,2,500000,C,701.93,,PC006,ORD002802
JE0000858,1,110000,D,1379.61,,PC002,ORD001222
JE0000858,2,500000,C,1379.61,,PC002,ORD001222
JE0000859,1,110000,D,866.04,,PC009,ORD002396
JE0000859,2,500000,C,866.04,,PC009,ORD002396
JE0000860,1,110000,D,416.51,,PC007,ORD002991
JE0000860,2,500000,C,416.51,,PC007,ORD002991
JE0000861,1,110000,D,536.18,,PC014,ORD000994
JE0000861,2,500000,C,536.18,,PC014,ORD000994
JE0000862,1,110000,D,788.08,,PC004,ORD000458
JE0000862,2,500000,C,788.08,,PC004,ORD000458
JE0000863,1,110000,D,395.75,,PC010,ORD002402
JE0000863,2,500000,C,395.75,,PC010,ORD002402
JE0000864,1,110000,D,475.26,,PC009,ORD001337
JE0000864,2,500000,C,475.26,,PC009,ORD001337
JE0000865,1,110000,D,686.48,,PC001,ORD001443
JE0000865,2,500000,C,686.48,,PC001,ORD001443
JE0000866,1,110000,D,1658.3,,PC010,ORD000737
JE0000866,2,500000,C,1658.3,,PC010,ORD000737
JE0000867,1,110000,D,1059.38,,PC013,ORD001564
JE0000867,2,500000,C,1059.38,,PC013,ORD001564
JE0000868,1,110000,D,777.57,,PC004,ORD002601
JE0000868,2,500000,C,777.57,,PC004,ORD002601
JE0000869,1,110000,D,369.94,,PC004,ORD002061
JE0000869,2,500000,C,369.94,,PC004,ORD002061
JE0000870,1,110000,D,397.36,,PC002,ORD002986
JE0000870,2,500000,C,397.36,,PC002,ORD002986
JE0000871,1,110000,D,1153.5,,PC006,ORD000736
JE0000871,2,500000,C,1153.5,,PC006,ORD000736
JE0000872,1,110000,D,800.02,,PC013,ORD001442
JE0000872,2,500000,C,800.02,,PC013,ORD001442
JE0000873,1,110000,D,792.51,,PC005,ORD000933
JE0000873,2,500000,C,792.51,,PC005,ORD000933
JE0000874,1,110000,D,1074.69,,PC006,ORD001021
JE0000874,2,500000,C,1074.69,,PC006,ORD001021
JE0000875,1,110000,D,859.33,,PC015,ORD001993
JE0000875,2,500000,C,859.33,,PC015,ORD001993
JE0000876,1,110000,D,1677.2,,PC010,ORD000661
JE0000876,2,500000,C,1677.2,,PC010,ORD000661
JE0000877,1,110000,D,1283.37,,PC005,ORD001033
JE0000877,2,500000,C,1283.37,,PC005,ORD001033
JE0000878,1,110000,D,654.89,,PC004,ORD000423
JE0000878,2,500000,C,654.89,,PC004,ORD000423
JE0000879,1,110000,D,808.55,,PC005,ORD002450
JE0000879,2,500000,C,808.55,,PC005,ORD002450
JE0000880,1,110000,D,121.15,,PC014,ORD002805
JE0000880,2,500000,C,121.15,,PC014,ORD002805
JE0000881,1,110000,D,145.98,,PC004,ORD001061
JE0000881,2,500000,C,145.98,,PC004,ORD001061
JE0000882,1,110000,D,1413.09,,PC008,ORD001044
JE0000882,2,500000,C,1413.09,,PC008,ORD001044
JE0000883,1,110000,D,82.25,,PC002,ORD000289
JE0000883,2,500000,C,82.25,,PC002,ORD000289
JE0000884,1,110000,D,420.79,,PC002,ORD000471
JE0000884,2,500000,C,420.79,,PC002,ORD000471
JE0000885,1,110000,D,881.6,,PC002,ORD002326
JE0000885,2,500000,C,881.6,,PC002,ORD002326
JE0000886,1,110000,D,2706.79,,PC012,ORD002174
JE0000886,2,500000,C,2706.79,,PC012,ORD002174
JE0000887,1,110000,D,451.16,,PC009,ORD001088
JE0000887,2,500000,C,451.16,,PC009,ORD001088
JE0000888,1,110000,D,577.44,,PC006,ORD001907
JE0000888,2,500000,C,577.44,,PC006,ORD001907
JE0000889,1,110000,D,1631.06,,PC005,ORD001912
JE0000889,2,500000,C,1631.06,,PC005,ORD001912
JE0000890,1,110000,D,561.0,,PC004,ORD002877
JE0000890,2,500000,C,561.0,,PC004,ORD002877
JE0000891,1,110000,D,846.76,,PC013,ORD000227
JE0000891,2,500000,C,846.76,,PC013,ORD000227
JE0000892,1,110000,D,345.97,,PC012,ORD000761
JE0000892,2,500000,C,345.97,,PC012,ORD000761
JE0000893,1,110000,D,2539.68,,PC005,ORD000577
JE0000893,2,500000,C,2539.68,,PC005,ORD000577
JE0000894,1,110000,D,215.7,,PC006,ORD000092
JE0000894,2,500000,C,215.7,,PC006,ORD000092
JE0000895,1,110000,D,768.14,,PC010,ORD000515
JE0000895,2,500000,C,768.14,,PC010,ORD000515
JE0000896,1,110000,D,890.89,,PC014,ORD002364
JE0000896,2,500000,C,890.89,,PC014,ORD002364
JE0000897,1,110000,D,544.73,,PC014,ORD000271
JE0000897,2,500000,C,544.73,,PC014,ORD000271
JE0000898,1,110000,D,606.29,,PC006,ORD000518
JE0000898,2,500000,C,606.29,,PC006,ORD000518
JE0000899,1,110000,D,747.67,,PC005,ORD002384
JE0000899,2,500000,C,747.67,,PC005,ORD002384
JE0000900,1,110000,D,190.13,,PC014,ORD002202
JE0000900,2,500000,C,190.13,,PC014,ORD002202
JE0000901,1,110000,D,754.34,,PC006,ORD001046
JE0000901,2,500000,C,754.34,,PC006,ORD001046
JE0000902,1,110000,D,463.82,,PC013,ORD002718
JE0000902,2,500000,C,463.82,,PC013,ORD002718
JE0000903,1,110000,D,178.54,,PC005,ORD002836
JE0000903,2,500000,C,178.54,,PC005,ORD002836
JE0000904,1,110000,D,820.29,,PC007,ORD002914
JE0000904,2,500000,C,820.29,,PC007,ORD002914
JE0000905,1,110000,D,159.64,,PC006,ORD000960
JE0000905,2,500000,C,159.64,,PC006,ORD000960
JE0000906,1,110000,D,801.14,,PC012,ORD001388
JE0000906,2,500000,C,801.14,,PC012,ORD001388
JE0000907,1,110000,D,1840.0,,PC010,ORD002482
JE0000907,2,500000,C,1840.0,,PC010,ORD002482
JE0000908,1,110000,D,815.52,,PC015,ORD000769
JE0000908,2,500000,C,815.52,,PC015,ORD000769
JE0000909,1,110000,D,1633.27,,PC007,ORD002371
JE0000909,2,500000,C,1633.27,,PC007,ORD002371
JE0000910,1,110000,D,1875.73,,PC008,ORD002520
JE0000910,2,500000,C,1875.73,,PC008,ORD002520
JE0000911,1,110000,D,266.71,,PC007,ORD001860
JE0000911,2,500000,C,266.71,,PC007,ORD001860
JE0000912,1,110000,D,92.05,,PC004,ORD001228
JE0000912,2,500000,C,92.05,,PC004,ORD001228
JE0000913,1,110000,D,502.93,,PC009,ORD000985
JE0000913,2,500000,C,502.93,,PC009,ORD000985
JE0000914,1,110000,D,604.01,,PC012,ORD001813
JE0000914,2,500000,C,604.01,,PC012,ORD001813
JE0000915,1,110000,D,1479.71,,PC003,ORD001402
JE0000915,2,500000,C,1479.71,,PC003,ORD001402
JE0000916,1,110000,D,2105.92,,PC009,ORD002295
JE0000916,2,500000,C,2105.92,,PC009,ORD002295
JE0000917,1,110000,D,1330.72,,PC003,ORD002871
JE0000917,2,500000,C,1330.72,,PC003,ORD002871
JE0000918,1,110000,D,798.17,,PC015,ORD000847
JE0000918,2,500000,C,798.17,,PC015,ORD000847
JE0000919,1,110000,D,1197.49,,PC015,ORD001961
JE0000919,2,500000,C,1197.49,,PC015,ORD001961
JE0000920,1,110000,D,1021.39,,PC008,ORD002900
JE0000920,2,500000,C,1021.39,,PC008,ORD002900
JE0000921,1,110000,D,664.7,,PC001,ORD001160
JE0000921,2,500000,C,664.7,,PC001,ORD001160
JE0000922,1,110000,D,474.65,,PC003,ORD001806
JE0000922,2,500000,C,474.65,,PC003,ORD001806
JE0000923,1,110000,D,95.89,,PC006,ORD000469
JE0000923,2,500000,C,95.89,,PC006,ORD000469
JE0000924,1,110000,D,635.22,,PC015,ORD002940
JE0000924,2,500000,C,635.22,,PC015,ORD002940
JE0000925,1,110000,D,141.24,,PC015,ORD000969
JE0000925,2,500000,C,141.24,,PC015,ORD000969
JE0000926,1,110000,D,147.54,,PC003,ORD001197
JE0000926,2,500000,C,147.54,,PC003,ORD001197
JE0000927,1,110000,D,550.67,,PC003,ORD001792
JE0000927,2,500000,C,550.67,,PC003,ORD001792
JE0000928,1,110000,D,1703.59,,PC004,ORD001967
JE0000928,2,500000,C,1703.59,,PC004,ORD001967
JE0000929,1,110000,D,284.89,,PC014,ORD000341
JE0000929,2,500000,C,284.89,,PC014,ORD000341
JE0000930,1,110000,D,640.69,,PC002,ORD002298
JE0000930,2,500000,C,640.69,,PC002,ORD002298
JE0000931,1,110000,D,292.97,,PC008,ORD002315
JE0000931,2,500000,C,292.97,,PC008,ORD002315
JE0000932,1,110000,D,739.8,,PC008,ORD000900
JE0000932,2,500000,C,739.8,,PC008,ORD000900
JE0000933,1,110000,D,603.57,,PC002,ORD001069
JE0000933,2,500000,C,603.57,,PC002,ORD001069
JE0000934,1,110000,D,688.91,,PC001,ORD001186
JE0000934,2,500000,C,688.91,,PC001,ORD001186
JE0000935,1,110000,D,831.94,,PC010,ORD001343
JE0000935,2,500000,C,831.94,,PC010,ORD001343
JE0000936,1,110000,D,639.91,,PC006,ORD001576
JE0000936,2,500000,C,639.91,,PC006,ORD001576
JE0000937,1,110000,D,541.86,,PC002,ORD000693
JE0000937,2,500000,C,541.86,,PC002,ORD000693
JE0000938,1,110000,D,1642.19,,PC014,ORD000588
JE0000938,2,500000,C,1642.19,,PC014,ORD000588
JE0000939,1,110000,D,938.18,,PC012,ORD002254
JE0000939,2,500000,C,938.18,,PC012,ORD002254
JE0000940,1,110000,D,79.44,,PC005,ORD000131
JE0000940,2,500000,C,79.44,,PC005,ORD000131
JE0000941,1,110000,D,684.03,,PC002,ORD002423
JE0000941,2,500000,C,684.03,,PC002,ORD002423
JE0000942,1,110000,D,776.39,,PC002,ORD001397
JE0000942,2,500000,C,776.39,,PC002,ORD001397
JE0000943,1,110000,D,804.43,,PC003,ORD000554
JE0000943,2,500000,C,804.43,,PC003,ORD000554
JE0000944,1,110000,D,436.59,,PC004,ORD002323
JE0000944,2,500000,C,436.59,,PC004,ORD002323
JE0000945,1,110000,D,1230.36,,PC002,ORD000656
JE0000945,2,500000,C,1230.36,,PC002,ORD000656
JE0000946,1,110000,D,865.06,,PC012,ORD000445
JE0000946,2,500000,C,865.06,,PC012,ORD000445
JE0000947,1,110000,D,931.7,,PC002,ORD002650
JE0000947,2,500000,C,931.7,,PC002,ORD002650
JE0000948,1,110000,D,183.11,,PC011,ORD001483
JE0000948,2,500000,C,183.11,,PC011,ORD001483
JE0000949,1,110000,D,1537.61,,PC015,ORD000094
JE0000949,2,500000,C,1537.61,,PC015,ORD000094
JE0000950,1,110000,D,346.24,,PC007,ORD001157
JE0000950,2,500000,C,346.24,,PC007,ORD001157
JE0000951,1,110000,D,1373.62,,PC013,ORD000768
JE0000951,2,500000,C,1373.62,,PC013,ORD000768
JE0000952,1,110000,D,1126.7,,PC013,ORD001386
JE0000952,2,500000,C,1126.7,,PC013,ORD001386
JE0000953,1,110000,D,1625.75,,PC012,ORD002937
JE0000953,2,500000,C,1625.75,,PC012,ORD002937
JE0000954,1,110000,D,273.03,,PC010,ORD000134
JE0000954,2,500000,C,273.03,,PC010,ORD000134
JE0000955,1,110000,D,259.11,,PC002,ORD002931
JE0000955,2,500000,C,259.11,,PC002,ORD002931
JE0000956,1,110000,D,215.51,,PC013,ORD001051
JE0000956,2,500000,C,215.51,,PC013,ORD001051
JE0000957,1,110000,D,128.69,,PC015,ORD001721
JE0000957,2,500000,C,128.69,,PC015,ORD001721
JE0000958,1,110000,D,1158.39,,PC014,ORD002854
JE0000958,2,500000,C,1158.39,,PC014,ORD002854
JE0000959,1,110000,D,2465.43,,PC015,ORD001566
JE0000959,2,500000,C,2465.43,,PC015,ORD001566
JE0000960,1,110000,D,424.25,,PC010,ORD000859
JE0000960,2,500000,C,424.25,,PC010,ORD000859
JE0000961,1,110000,D,538.84,,PC007,ORD000552
JE0000961,2,500000,C,538.84,,PC007,ORD000552
JE0000962,1,110000,D,827.62,,PC012,ORD001543
JE0000962,2,500000,C,827.62,,PC012,ORD001543
JE0000963,1,110000,D,959.67,,PC005,ORD002376
JE0000963,2,500000,C,959.67,,PC005,ORD002376
JE0000964,1,110000,D,1327.87,,PC004,ORD002302
JE0000964,2,500000,C,1327.87,,PC004,ORD002302
JE0000965,1,110000,D,708.12,,PC002,ORD001490
JE0000965,2,500000,C,708.12,,PC002,ORD001490
JE0000966,1,110000,D,648.61,,PC011,ORD000609
JE0000966,2,500000,C,648.61,,PC011,ORD000609
JE0000967,1,110000,D,911.44,,PC011,ORD000349
JE0000967,2,500000,C,911.44,,PC011,ORD000349
JE0000968,1,110000,D,222.53,,PC009,ORD002297
JE0000968,2,500000,C,222.53,,PC009,ORD002297
JE0000969,1,110000,D,632.11,,PC006,ORD001700
JE0000969,2,500000,C,632.11,,PC006,ORD001700
JE0000970,1,110000,D,547.44,,PC010,ORD001622
JE0000970,2,500000,C,547.44,,PC010,ORD001622
JE0000971,1,110000,D,608.85,,PC007,ORD000613
JE0000971,2,500000,C,608.85,,PC007,ORD000613
JE0000972,1,110000,D,945.19,,PC013,ORD002488
JE0000972,2,500000,C,945.19,,PC013,ORD002488
JE0000973,1,110000,D,1046.46,,PC006,ORD001833
JE0000973,2,500000,C,1046.46,,PC006,ORD001833
JE0000974,1,110000,D,341.93,,PC014,ORD001717
JE0000974,2,500000,C,341.93,,PC014,ORD001717
JE0000975,1,110000,D,593.74,,PC005,ORD000710
JE0000975,2,500000,C,593.74,,PC005,ORD000710
JE0000976,1,110000,D,1604.43,,PC009,ORD000573
JE0000976,2,500000,C,1604.43,,PC009,ORD000573
JE0000977,1,110000,D,828.08,,PC014,ORD002869
JE0000977,2,500000,C,828.08,,PC014,ORD002869
JE0000978,1,110000,D,948.84,,PC008,ORD000744
JE0000978,2,500000,C,948.84,,PC008,ORD000744
JE0000979,1,110000,D,2813.78,,PC003,ORD000704
JE0000979,2,500000,C,2813.78,,PC003,ORD000704
JE0000980,1,110000,D,1539.69,,PC001,ORD000925
JE0000980,2,500000,C,1539.69,,PC001,ORD000925
JE0000981,1,110000,D,368.76,,PC015,ORD000183
JE0000981,2,500000,C,368.76,,PC015,ORD000183
JE0000982,1,110000,D,333.54,,PC011,ORD002788
JE0000982,2,500000,C,333.54,,PC011,ORD002788
JE0000983,1,110000,D,910.5,,PC014,ORD000243
JE0000983,2,500000,C,910.5,,PC014,ORD000243
JE0000984,1,110000,D,159.34,,PC001,ORD002807
JE0000984,2,500000,C,159.34,,PC001,ORD002807
JE0000985,1,110000,D,1123.73,,PC010,ORD000371
JE0000985,2,500000,C,1123.73,,PC010,ORD000371
JE0000986,1,110000,D,694.24,,PC015,ORD002076
JE0000986,2,500000,C,694.24,,PC015,ORD002076
JE0000987,1,110000,D,273.06,,PC011,ORD000441
JE0000987,2,500000,C,273.06,,PC011,ORD000441
JE0000988,1,110000,D,658.26,,PC006,ORD000654
JE0000988,2,500000,C,658.26,,PC006,ORD000654
JE0000989,1,110000,D,97.13,,PC007,ORD002709
JE0000989,2,500000,C,97.13,,PC007,ORD002709
JE0000990,1,110000,D,334.89,,PC003,ORD000709
JE0000990,2,500000,C,334.89,,PC003,ORD000709
JE0000991,1,110000,D,768.4,,PC001,ORD001383
JE0000991,2,500000,C,768.4,,PC001,ORD001383
JE0000992,1,110000,D,493.95,,PC003,ORD000024
JE0000992,2,500000,C,493.95,,PC003,ORD000024
JE0000993,1,110000,D,283.25,,PC001,ORD002141
JE0000993,2,500000,C,283.25,,PC001,ORD002141
JE0000994,1,110000,D,684.65,,PC014,ORD001118
JE0000994,2,500000,C,684.65,,PC014,ORD001118
JE0000995,1,110000,D,940.22,,PC005,ORD000934
JE0000995,2,500000,C,940.22,,PC005,ORD000934
JE0000996,1,110000,D,1829.54,,PC014,ORD000858
JE0000996,2,500000,C,1829.54,,PC014,ORD000858
JE0000997,1,110000,D,1299.54,,PC010,ORD001227
JE0000997,2,500000,C,1299.54,,PC010,ORD001227
JE0000998,1,110000,D,933.46,,PC003,ORD000509
JE0000998,2,500000,C,933.46,,PC003,ORD000509
JE0000999,1,110000,D,138.89,,PC015,ORD001003
JE0000999,2,500000,C,138.89,,PC015,ORD001003
JE0001000,1,110000,D,815.57,,PC003,ORD002274
JE0001000,2,500000,C,815.57,,PC003,ORD002274
JE0001001,1,110000,D,831.67,,PC001,ORD002723
JE0001001,2,500000,C,831.67,,PC001,ORD002723
JE0001002,1,110000,D,529.34,,PC009,ORD002300
JE0001002,2,500000,C,529.34,,PC009,ORD002300
JE0001003,1,110000,D,330.95,,PC011,ORD002470
JE0001003,2,500000,C,330.95,,PC011,ORD002470
JE0001004,1,110000,D,788.9,,PC015,ORD002909
JE0001004,2,500000,C,788.9,,PC015,ORD002909
JE0001005,1,110000,D,1943.88,,PC005,ORD002999
JE0001005,2,500000,C,1943.88,,PC005,ORD002999
JE0001006,1,110000,D,1460.04,,PC001,ORD002392
JE0001006,2,500000,C,1460.04,,PC001,ORD002392
JE0001007,1,110000,D,1173.24,,PC012,ORD002131
JE0001007,2,500000,C,1173.24,,PC012,ORD002131
JE0001008,1,110000,D,953.47,,PC001,ORD001782
JE0001008,2,500000,C,953.47,,PC001,ORD001782
JE0001009,1,110000,D,933.01,,PC003,ORD002009
JE0001009,2,500000,C,933.01,,PC003,ORD002009
JE0001010,1,110000,D,447.85,,PC012,ORD002032
JE0001010,2,500000,C,447.85,,PC012,ORD002032
JE0001011,1,110000,D,227.58,,PC013,ORD000765
JE0001011,2,500000,C,227.58,,PC013,ORD000765
JE0001012,1,110000,D,1084.07,,PC011,ORD001669
JE0001012,2,500000,C,1084.07,,PC011,ORD001669
JE0001013,1,110000,D,945.24,,PC007,ORD000486
JE0001013,2,500000,C,945.24,,PC007,ORD000486
JE0001014,1,110000,D,267.72,,PC005,ORD000237
JE0001014,2,500000,C,267.72,,PC005,ORD000237
JE0001015,1,110000,D,1995.1,,PC014,ORD001211
JE0001015,2,500000,C,1995.1,,PC014,ORD001211
JE0001016,1,110000,D,1950.0,,PC009,ORD002349
JE0001016,2,500000,C,1950.0,,PC009,ORD002349
JE0001017,1,110000,D,931.7,,PC009,ORD001071
JE0001017,2,500000,C,931.7,,PC009,ORD001071
JE0001018,1,110000,D,108.74,,PC009,ORD000713
JE0001018,2,500000,C,108.74,,PC009,ORD000713
JE0001019,1,110000,D,457.38,,PC011,ORD002461
JE0001019,2,500000,C,457.38,,PC011,ORD002461
JE0001020,1,110000,D,1822.49,,PC003,ORD000646
JE0001020,2,500000,C,1822.49,,PC003,ORD000646
JE0001021,1,110000,D,60.91,,PC004,ORD002932
JE0001021,2,500000,C,60.91,,PC004,ORD002932
JE0001022,1,110000,D,683.57,,PC007,ORD002906
JE0001022,2,500000,C,683.57,,PC007,ORD002906
JE0001023,1,110000,D,725.55,,PC007,ORD001458
JE0001023,2,500000,C,725.55,,PC007,ORD001458
JE0001024,1,110000,D,611.33,,PC014,ORD001692
JE0001024,2,500000,C,611.33,,PC014,ORD001692
JE0001025,1,110000,D,1449.87,,PC011,ORD000616
JE0001025,2,500000,C,1449.87,,PC011,ORD000616
JE0001026,1,110000,D,1456.3,,PC011,ORD000671
JE0001026,2,500000,C,1456.3,,PC011,ORD000671
JE0001027,1,110000,D,849.46,,PC011,ORD002671
JE0001027,2,500000,C,849.46,,PC011,ORD002671
JE0001028,1,110000,D,428.55,,PC001,ORD002791
JE0001028,2,500000,C,428.55,,PC001,ORD002791
JE0001029,1,110000,D,458.03,,PC014,ORD002185
JE0001029,2,500000,C,458.03,,PC014,ORD002185
JE0001030,1,110000,D,437.01,,PC010,ORD000901
JE0001030,2,500000,C,437.01,,PC010,ORD000901
JE0001031,1,110000,D,1542.79,,PC002,ORD002789
JE0001031,2,500000,C,1542.79,,PC002,ORD002789
JE0001032,1,110000,D,215.01,,PC004,ORD000986
JE0001032,2,500000,C,215.01,,PC004,ORD000986
JE0001033,1,110000,D,553.0,,PC003,ORD002110
JE0001033,2,500000,C,553.0,,PC003,ORD002110
JE0001034,1,110000,D,365.14,,PC003,ORD001392
JE0001034,2,500000,C,365.14,,PC003,ORD001392
JE0001035,1,110000,D,697.87,,PC008,ORD002969
JE0001035,2,500000,C,697.87,,PC008,ORD002969
