movement_id,material_id,warehouse_id,movement_type,quantity,movement_date,reference_document
MOV001459,MAT00082,WH06,GI_601_Goods_Issue_Sales,-25,2024-10-10 00:00:00,DELV003611
MOV001460,MAT00175,WH02,GI_601_Goods_Issue_Sales,-44,2024-12-19 00:00:00,DELV003768
MOV001461,MAT00080,WH07,GI_601_Goods_Issue_Sales,-21,2024-02-27 00:00:00,DELV005786
MOV001462,MAT00350,WH03,GI_601_Goods_Issue_Sales,-34,2024-07-02 00:00:00,DELV000160
MOV001463,MAT00008,WH07,GI_601_Goods_Issue_Sales,-45,2023-09-27 00:00:00,DELV004068
MOV001464,MAT00219,WH03,GI_601_Goods_Issue_Sales,-19,2023-04-06 00:00:00,DELV006537
MOV001465,MAT00144,WH07,GI_601_Goods_Issue_Sales,-44,2023-12-17 00:00:00,DELV001246
MOV001466,MAT00070,WH02,GI_601_Goods_Issue_Sales,-36,2023-07-02 00:00:00,DELV007808
MOV001467,MAT00147,WH08,GI_601_Goods_Issue_Sales,-21,2023-12-29 00:00:00,DELV003581
MOV001468,MAT00106,WH07,GI_601_Goods_Issue_Sales,-37,2023-10-03 00:00:00,DELV002995
MOV001469,MAT00287,WH05,GI_601_Goods_Issue_Sales,-48,2024-11-30 00:00:00,DELV003116
MOV001470,MAT00132,WH03,GI_601_Goods_Issue_Sales,-32,2023-07-24 00:00:00,DELV003848
MOV001471,MAT00262,WH04,GI_601_Goods_Issue_Sales,-48,2023-09-05 00:00:00,DELV004349
MOV001472,MAT00013,WH08,GI_601_Goods_Issue_Sales,-14,2023-08-23 00:00:00,DELV003323
MOV001473,MAT00265,WH01,GI_601_Goods_Issue_Sales,-16,2024-09-25 00:00:00,DELV005834
MOV001474,MAT00170,WH08,GI_601_Goods_Issue_Sales,-10,2023-04-20 00:00:00,DELV001965
MOV001475,MAT00131,WH08,GI_601_Goods_Issue_Sales,-6,2024-11-23 00:00:00,DELV008072
MOV001476,MAT00131,WH05,GI_601_Goods_Issue_Sales,-40,2023-01-07 00:00:00,DELV008872
MOV001477,MAT00275,WH03,GI_601_Goods_Issue_Sales,-3,2024-05-08 00:00:00,DELV006082
MOV001478,MAT00348,WH08,GI_601_Goods_Issue_Sales,-40,2023-11-19 00:00:00,DELV008067
MOV001479,MAT00045,WH04,GI_601_Goods_Issue_Sales,-37,2023-10-09 00:00:00,DELV008042
MOV001480,MAT00151,WH04,GI_601_Goods_Issue_Sales,-12,2024-06-07 00:00:00,DELV004592
MOV001481,MAT00244,WH06,GI_601_Goods_Issue_Sales,-26,2023-08-16 00:00:00,DELV009449
MOV001482,MAT00292,WH07,GI_601_Goods_Issue_Sales,-9,2023-02-25 00:00:00,DELV008614
MOV001483,MAT00328,WH04,GI_601_Goods_Issue_Sales,-28,2024-05-04 00:00:00,DELV008860
MOV001484,MAT00204,WH08,GI_601_Goods_Issue_Sales,-3,2024-05-29 00:00:00,DELV005690
MOV001485,MAT00055,WH01,GI_601_Goods_Issue_Sales,-26,2024-12-03 00:00:00,DELV002864
MOV001486,MAT00142,WH03,GI_601_Goods_Issue_Sales,-30,2023-05-04 00:00:00,DELV008491
MOV001487,MAT00361,WH05,GI_601_Goods_Issue_Sales,-30,2023-11-20 00:00:00,DELV000138
MOV001488,MAT00151,WH01,GI_601_Goods_Issue_Sales,-1,2024-11-21 00:00:00,DELV003453
MOV001489,MAT00378,WH04,GI_601_Goods_Issue_Sales,-25,2024-08-17 00:00:00,DELV001651
MOV001490,MAT00229,WH04,GI_601_Goods_Issue_Sales,-21,2024-01-06 00:00:00,DELV004255
MOV001491,MAT00256,WH06,GI_601_Goods_Issue_Sales,-12,2024-07-15 00:00:00,DELV004307
MOV001492,MAT00051,WH07,GI_601_Goods_Issue_Sales,-16,2023-10-03 00:00:00,DELV007723
MOV001493,MAT00204,WH08,GI_601_Goods_Issue_Sales,-40,2023-12-18 00:00:00,DELV005996
MOV001494,MAT00389,WH08,GI_601_Goods_Issue_Sales,-12,2024-05-25 00:00:00,DELV006946
MOV001495,MAT00387,WH01,GI_601_Goods_Issue_Sales,-14,2024-03-05 00:00:00,DELV006100
MOV001496,MAT00354,WH02,GI_601_Goods_Issue_Sales,-24,2024-02-15 00:00:00,DELV004582
MOV001497,MAT00005,WH05,GI_601_Goods_Issue_Sales,-29,2023-07-04 00:00:00,DELV009362
MOV001498,MAT00101,WH04,GI_601_Goods_Issue_Sales,-9,2024-08-12 00:00:00,DELV003745
MOV001499,MAT00358,WH06,GI_601_Goods_Issue_Sales,-7,2023-10-04 00:00:00,DELV003864
MOV001500,MAT00223,WH02,GI_601_Goods_Issue_Sales,-36,2024-03-18 00:00:00,DELV006241
MOV001501,MAT00292,WH05,GI_601_Goods_Issue_Sales,-13,2023-05-30 00:00:00,DELV002451
MOV001502,MAT00094,WH04,GI_601_Goods_Issue_Sales,-31,2023-01-10 00:00:00,DELV002894
MOV001503,MAT00295,WH04,GI_601_Goods_Issue_Sales,-27,2024-05-26 00:00:00,DELV002204
MOV001504,MAT00096,WH08,GI_601_Goods_Issue_Sales,-41,2024-06-13 00:00:00,DELV008749
MOV001505,MAT00259,WH08,GI_601_Goods_Issue_Sales,-47,2023-11-20 00:00:00,DELV007973
MOV001506,MAT00113,WH05,GI_601_Goods_Issue_Sales,-20,2023-09-14 00:00:00,DELV009211
MOV001507,MAT00067,WH07,GI_601_Goods_Issue_Sales,-37,2023-02-18 00:00:00,DELV006528
MOV001508,MAT00173,WH01,GI_601_Goods_Issue_Sales,-7,2024-12-08 00:00:00,DELV002677
MOV001509,MAT00281,WH01,GI_601_Goods_Issue_Sales,-4,2023-08-09 00:00:00,DELV004167
MOV001510,MAT00119,WH06,GI_601_Goods_Issue_Sales,-31,2024-10-06 00:00:00,DELV001578
MOV001511,MAT00198,WH06,GI_601_Goods_Issue_Sales,-29,2023-12-09 00:00:00,DELV004257
MOV001512,MAT00196,WH04,GI_601_Goods_Issue_Sales,-24,2024-01-04 00:00:00,DELV009181
MOV001513,MAT00254,WH03,GI_601_Goods_Issue_Sales,-36,2023-09-21 00:00:00,DELV005639
MOV001514,MAT00272,WH04,GI_601_Goods_Issue_Sales,-2,2024-02-26 00:00:00,DELV001987
MOV001515,MAT00062,WH05,GI_601_Goods_Issue_Sales,-23,2024-11-26 00:00:00,DELV009922
MOV001516,MAT00221,WH07,GI_601_Goods_Issue_Sales,-13,2024-08-13 00:00:00,DELV009436
MOV001517,MAT00246,WH07,GI_601_Goods_Issue_Sales,-42,2024-10-26 00:00:00,DELV008822
MOV001518,MAT00168,WH05,GI_601_Goods_Issue_Sales,-12,2023-10-19 00:00:00,DELV005819
MOV001519,MAT00390,WH06,GI_601_Goods_Issue_Sales,-21,2024-11-20 00:00:00,DELV008364
MOV001520,MAT00048,WH07,GI_601_Goods_Issue_Sales,-32,2024-04-02 00:00:00,DELV001285
MOV001521,MAT00390,WH06,GI_601_Goods_Issue_Sales,-25,2024-09-20 00:00:00,DELV004695
MOV001522,MAT00350,WH06,GI_601_Goods_Issue_Sales,-30,2024-10-08 00:00:00,DELV002374
MOV001523,MAT00386,WH05,GI_601_Goods_Issue_Sales,-11,2024-10-17 00:00:00,DELV005528
MOV001524,MAT00138,WH08,GI_601_Goods_Issue_Sales,-27,2024-10-08 00:00:00,DELV009366
MOV001525,MAT00376,WH07,GI_601_Goods_Issue_Sales,-26,2023-03-15 00:00:00,DELV001297
MOV001526,MAT00298,WH04,GI_601_Goods_Issue_Sales,-11,2023-12-18 00:00:00,DELV003740
MOV001527,MAT00311,WH03,GI_601_Goods_Issue_Sales,-21,2023-11-21 00:00:00,DELV004774
MOV001528,MAT00040,WH03,GI_601_Goods_Issue_Sales,-46,2023-10-01 00:00:00,DELV009919
MOV001529,MAT00104,WH02,GI_601_Goods_Issue_Sales,-42,2024-02-09 00:00:00,DELV004445
MOV001530,MAT00264,WH06,GI_601_Goods_Issue_Sales,-29,2024-01-07 00:00:00,DELV009617
MOV001531,MAT00369,WH08,GI_601_Goods_Issue_Sales,-34,2024-04-06 00:00:00,DELV006783
MOV001532,MAT00379,WH04,GI_601_Goods_Issue_Sales,-11,2023-07-08 00:00:00,DELV000379
MOV001533,MAT00151,WH02,GI_601_Goods_Issue_Sales,-9,2023-08-29 00:00:00,DELV004123
MOV001534,MAT00196,WH01,GI_601_Goods_Issue_Sales,-48,2024-12-18 00:00:00,DELV001312
MOV001535,MAT00241,WH03,GI_601_Goods_Issue_Sales,-14,2023-06-20 00:00:00,DELV006506
MOV001536,MAT00110,WH07,GI_601_Goods_Issue_Sales,-7,2023-04-08 00:00:00,DELV001046
MOV001537,MAT00086,WH05,GI_601_Goods_Issue_Sales,-31,2024-07-15 00:00:00,DELV000882
MOV001538,MAT00315,WH07,GI_601_Goods_Issue_Sales,-2,2024-02-11 00:00:00,DELV008585
MOV001539,MAT00390,WH02,GI_601_Goods_Issue_Sales,-49,2023-03-27 00:00:00,DELV001703
MOV001540,MAT00139,WH02,GI_601_Goods_Issue_Sales,-17,2024-09-24 00:00:00,DELV002545
MOV001541,MAT00129,WH05,GI_601_Goods_Issue_Sales,-6,2024-11-01 00:00:00,DELV006388
MOV001542,MAT00315,WH07,GI_601_Goods_Issue_Sales,-20,2023-08-23 00:00:00,DELV004054
MOV001543,MAT00164,WH05,GI_601_Goods_Issue_Sales,-48,2023-10-18 00:00:00,DELV007261
MOV001544,MAT00307,WH01,GI_601_Goods_Issue_Sales,-41,2023-05-10 00:00:00,DELV002151
MOV001545,MAT00226,WH07,GI_601_Goods_Issue_Sales,-34,2023-06-24 00:00:00,DELV000469
MOV001546,MAT00298,WH01,GI_601_Goods_Issue_Sales,-3,2024-11-10 00:00:00,DELV005847
MOV001547,MAT00088,WH05,GI_601_Goods_Issue_Sales,-21,2024-05-02 00:00:00,DELV007655
MOV001548,MAT00240,WH06,GI_601_Goods_Issue_Sales,-35,2023-10-06 00:00:00,DELV008988
MOV001549,MAT00327,WH03,GI_601_Goods_Issue_Sales,-29,2023-05-19 00:00:00,DELV008836
MOV001550,MAT00205,WH06,GI_601_Goods_Issue_Sales,-12,2024-08-28 00:00:00,DELV009791
MOV001551,MAT00258,WH07,GI_601_Goods_Issue_Sales,-30,2024-10-08 00:00:00,DELV009241
MOV001552,MAT00093,WH05,GI_601_Goods_Issue_Sales,-28,2024-06-20 00:00:00,DELV008746
MOV001553,MAT00007,WH02,GI_601_Goods_Issue_Sales,-20,2023-12-22 00:00:00,DELV007892
MOV001554,MAT00268,WH02,GI_601_Goods_Issue_Sales,-35,2023-08-21 00:00:00,DELV001468
MOV001555,MAT00165,WH04,GI_601_Goods_Issue_Sales,-29,2023-11-12 00:00:00,DELV005993
MOV001556,MAT00217,WH03,GI_601_Goods_Issue_Sales,-27,2023-09-24 00:00:00,DELV002552
MOV001557,MAT00007,WH02,GI_601_Goods_Issue_Sales,-20,2023-01-11 00:00:00,DELV000002
MOV001558,MAT00134,WH05,GI_601_Goods_Issue_Sales,-34,2023-05-20 00:00:00,DELV005635
MOV001559,MAT00152,WH01,GI_601_Goods_Issue_Sales,-19,2024-04-25 00:00:00,DELV008768
MOV001560,MAT00157,WH08,GI_601_Goods_Issue_Sales,-1,2024-12-05 00:00:00,DELV008060
MOV001561,MAT00032,WH03,GI_601_Goods_Issue_Sales,-49,2024-05-03 00:00:00,DELV004909
MOV001562,MAT00381,WH08,GI_601_Goods_Issue_Sales,-1,2024-03-16 00:00:00,DELV004800
MOV001563,MAT00171,WH01,GI_601_Goods_Issue_Sales,-39,2023-08-25 00:00:00,DELV000119
MOV001564,MAT00364,WH02,GI_601_Goods_Issue_Sales,-36,2024-01-18 00:00:00,DELV003090
MOV001565,MAT00124,WH08,GI_601_Goods_Issue_Sales,-27,2024-07-28 00:00:00,DELV007162
MOV001566,MAT00173,WH02,GI_601_Goods_Issue_Sales,-26,2023-09-13 00:00:00,DELV002676
MOV001567,MAT00068,WH02,GI_601_Goods_Issue_Sales,-46,2024-10-23 00:00:00,DELV006386
MOV001568,MAT00066,WH08,GI_601_Goods_Issue_Sales,-25,2023-08-14 00:00:00,DELV004309
MOV001569,MAT00236,WH07,GI_601_Goods_Issue_Sales,-6,2024-03-08 00:00:00,DELV003925
MOV001570,MAT00180,WH03,GI_601_Goods_Issue_Sales,-34,2024-09-19 00:00:00,DELV004455
MOV001571,MAT00157,WH08,GI_601_Goods_Issue_Sales,-19,2024-10-26 00:00:00,DELV008716
MOV001572,MAT00169,WH08,GI_601_Goods_Issue_Sales,-18,2024-02-27 00:00:00,DELV003081
MOV001573,MAT00375,WH03,GI_601_Goods_Issue_Sales,-5,2023-07-06 00:00:00,DELV002239
MOV001574,MAT00036,WH05,GI_601_Goods_Issue_Sales,-19,2023-04-24 00:00:00,DELV007461
MOV001575,MAT00342,WH03,GI_601_Goods_Issue_Sales,-40,2024-04-08 00:00:00,DELV004459
MOV001576,MAT00326,WH02,GI_601_Goods_Issue_Sales,-45,2024-09-29 00:00:00,DELV008061
MOV001577,MAT00064,WH01,GI_601_Goods_Issue_Sales,-13,2023-11-25 00:00:00,DELV000318
MOV001578,MAT00247,WH04,GI_601_Goods_Issue_Sales,-10,2023-02-20 00:00:00,DELV008765
MOV001579,MAT00169,WH01,GI_601_Goods_Issue_Sales,-2,2023-07-10 00:00:00,DELV001676
MOV001580,MAT00322,WH02,GI_601_Goods_Issue_Sales,-19,2023-10-03 00:00:00,DELV002049
MOV001581,MAT00293,WH08,GI_601_Goods_Issue_Sales,-46,2024-03-24 00:00:00,DELV000135
MOV001582,MAT00322,WH03,GI_601_Goods_Issue_Sales,-15,2023-04-03 00:00:00,DELV002469
MOV001583,MAT00233,WH04,GI_601_Goods_Issue_Sales,-1,2024-05-20 00:00:00,DELV003559
MOV001584,MAT00192,WH03,GI_601_Goods_Issue_Sales,-22,2024-03-06 00:00:00,DELV005105
MOV001585,MAT00188,WH06,GI_601_Goods_Issue_Sales,-32,2024-01-16 00:00:00,DELV007598
MOV001586,MAT00229,WH05,GI_601_Goods_Issue_Sales,-45,2023-02-02 00:00:00,DELV005411
MOV001587,MAT00218,WH07,GI_601_Goods_Issue_Sales,-6,2023-05-30 00:00:00,DELV000919
MOV001588,MAT00215,WH06,GI_601_Goods_Issue_Sales,-18,2024-02-06 00:00:00,DELV001170
MOV001589,MAT00352,WH08,GI_601_Goods_Issue_Sales,-35,2024-04-26 00:00:00,DELV002976
MOV001590,MAT00392,WH06,GI_601_Goods_Issue_Sales,-13,2023-09-14 00:00:00,DELV006252
MOV001591,MAT00153,WH03,GI_601_Goods_Issue_Sales,-1,2023-05-05 00:00:00,DELV004079
MOV001592,MAT00180,WH08,GI_601_Goods_Issue_Sales,-25,2024-03-29 00:00:00,DELV004050
MOV001593,MAT00351,WH08,GI_601_Goods_Issue_Sales,-48,2023-02-04 00:00:00,DELV003264
MOV001594,MAT00180,WH02,GI_601_Goods_Issue_Sales,-30,2023-04-07 00:00:00,DELV008539
MOV001595,MAT00319,WH02,GI_601_Goods_Issue_Sales,-43,2023-08-02 00:00:00,DELV007747
MOV001596,MAT00249,WH01,GI_601_Goods_Issue_Sales,-25,2024-11-28 00:00:00,DELV005114
MOV001597,MAT00091,WH07,GI_601_Goods_Issue_Sales,-21,2023-06-12 00:00:00,DELV000692
MOV001598,MAT00314,WH03,GI_601_Goods_Issue_Sales,-48,2024-07-16 00:00:00,DELV008535
MOV001599,MAT00336,WH07,GI_601_Goods_Issue_Sales,-8,2023-09-17 00:00:00,DELV007885
MOV001600,MAT00135,WH05,GI_601_Goods_Issue_Sales,-41,2023-11-02 00:00:00,DELV003256
MOV001601,MAT00187,WH07,GI_601_Goods_Issue_Sales,-24,2023-02-23 00:00:00,DELV003569
MOV001602,MAT00164,WH04,GI_601_Goods_Issue_Sales,-8,2023-08-30 00:00:00,DELV007114
MOV001603,MAT00065,WH06,GI_601_Goods_Issue_Sales,-21,2023-01-16 00:00:00,DELV002743
MOV001604,MAT00013,WH03,GI_601_Goods_Issue_Sales,-18,2024-08-21 00:00:00,DELV001961
MOV001605,MAT00022,WH02,GI_601_Goods_Issue_Sales,-26,2023-09-06 00:00:00,DELV000147
MOV001606,MAT00124,WH08,GI_601_Goods_Issue_Sales,-3,2024-08-18 00:00:00,DELV007787
MOV001607,MAT00129,WH03,GI_601_Goods_Issue_Sales,-45,2024-09-02 00:00:00,DELV002540
MOV001608,MAT00222,WH04,GI_601_Goods_Issue_Sales,-24,2023-04-02 00:00:00,DELV004076
MOV001609,MAT00105,WH05,GI_601_Goods_Issue_Sales,-11,2024-05-26 00:00:00,DELV001498
MOV001610,MAT00181,WH05,GI_601_Goods_Issue_Sales,-44,2024-09-25 00:00:00,DELV005545
MOV001611,MAT00383,WH01,GI_601_Goods_Issue_Sales,-49,2024-10-02 00:00:00,DELV000984
MOV001612,MAT00294,WH06,GI_601_Goods_Issue_Sales,-4,2023-12-31 00:00:00,DELV002522
MOV001613,MAT00206,WH03,GI_601_Goods_Issue_Sales,-45,2024-07-03 00:00:00,DELV001760
MOV001614,MAT00372,WH08,GI_601_Goods_Issue_Sales,-9,2024-05-14 00:00:00,DELV003813
MOV001615,MAT00136,WH06,GI_601_Goods_Issue_Sales,-21,2024-07-25 00:00:00,DELV005691
MOV001616,MAT00185,WH07,GI_601_Goods_Issue_Sales,-29,2023-07-17 00:00:00,DELV000350
MOV001617,MAT00387,WH05,GI_601_Goods_Issue_Sales,-45,2024-01-22 00:00:00,DELV005869
MOV001618,MAT00121,WH03,GI_601_Goods_Issue_Sales,-47,2023-05-18 00:00:00,DELV004108
MOV001619,MAT00075,WH05,GI_601_Goods_Issue_Sales,-3,2024-05-11 00:00:00,DELV007169
MOV001620,MAT00218,WH02,GI_601_Goods_Issue_Sales,-36,2023-10-29 00:00:00,DELV008893
MOV001621,MAT00235,WH04,GI_601_Goods_Issue_Sales,-45,2024-05-16 00:00:00,DELV003110
MOV001622,MAT00359,WH08,GI_601_Goods_Issue_Sales,-37,2023-07-11 00:00:00,DELV008907
MOV001623,MAT00135,WH07,GI_601_Goods_Issue_Sales,-23,2023-11-28 00:00:00,DELV007675
MOV001624,MAT00312,WH01,GI_601_Goods_Issue_Sales,-18,2024-09-05 00:00:00,DELV009086
MOV001625,MAT00057,WH08,GI_601_Goods_Issue_Sales,-11,2023-03-12 00:00:00,DELV008703
MOV001626,MAT00375,WH07,GI_601_Goods_Issue_Sales,-10,2024-04-05 00:00:00,DELV004845
MOV001627,MAT00113,WH08,GI_601_Goods_Issue_Sales,-17,2024-07-08 00:00:00,DELV006015
MOV001628,MAT00204,WH08,GI_601_Goods_Issue_Sales,-30,2023-01-01 00:00:00,DELV008290
MOV001629,MAT00355,WH02,GI_601_Goods_Issue_Sales,-25,2023-07-09 00:00:00,DELV000307
MOV001630,MAT00348,WH04,GI_601_Goods_Issue_Sales,-40,2024-01-08 00:00:00,DELV003913
MOV001631,MAT00021,WH04,GI_601_Goods_Issue_Sales,-21,2023-03-06 00:00:00,DELV008831
MOV001632,MAT00303,WH04,GI_601_Goods_Issue_Sales,-25,2023-07-14 00:00:00,DELV008587
MOV001633,MAT00086,WH05,GI_601_Goods_Issue_Sales,-44,2024-05-24 00:00:00,DELV009036
MOV001634,MAT00043,WH04,GI_601_Goods_Issue_Sales,-10,2024-09-19 00:00:00,DELV004639
MOV001635,MAT00066,WH03,GI_601_Goods_Issue_Sales,-21,2024-02-24 00:00:00,DELV005277
MOV001636,MAT00151,WH01,GI_601_Goods_Issue_Sales,-8,2023-04-09 00:00:00,DELV008573
MOV001637,MAT00394,WH07,GI_601_Goods_Issue_Sales,-43,2023-03-10 00:00:00,DELV000718
MOV001638,MAT00370,WH08,GI_601_Goods_Issue_Sales,-9,2023-07-02 00:00:00,DELV000513
MOV001639,MAT00101,WH04,GI_601_Goods_Issue_Sales,-13,2023-04-20 00:00:00,DELV007953
MOV001640,MAT00056,WH07,GI_601_Goods_Issue_Sales,-13,2023-04-12 00:00:00,DELV000522
MOV001641,MAT00075,WH04,GI_601_Goods_Issue_Sales,-37,2024-10-19 00:00:00,DELV006367
MOV001642,MAT00132,WH02,GI_601_Goods_Issue_Sales,-43,2024-05-16 00:00:00,DELV008616
MOV001643,MAT00244,WH02,GI_601_Goods_Issue_Sales,-40,2024-12-19 00:00:00,DELV009672
MOV001644,MAT00205,WH07,GI_601_Goods_Issue_Sales,-17,2023-02-20 00:00:00,DELV006003
MOV001645,MAT00400,WH01,GI_601_Goods_Issue_Sales,-15,2024-09-12 00:00:00,DELV001162
MOV001646,MAT00350,WH03,GI_601_Goods_Issue_Sales,-1,2023-08-02 00:00:00,DELV008052
MOV001647,MAT00268,WH04,GI_601_Goods_Issue_Sales,-6,2024-04-24 00:00:00,DELV000995
MOV001648,MAT00182,WH03,GI_601_Goods_Issue_Sales,-24,2024-07-25 00:00:00,DELV006815
MOV001649,MAT00351,WH02,GI_601_Goods_Issue_Sales,-24,2024-12-26 00:00:00,DELV000956
MOV001650,MAT00211,WH07,GI_601_Goods_Issue_Sales,-40,2023-09-30 00:00:00,DELV008668
MOV001651,MAT00148,WH01,GI_601_Goods_Issue_Sales,-3,2023-03-14 00:00:00,DELV004980
MOV001652,MAT00393,WH06,GI_601_Goods_Issue_Sales,-5,2023-08-10 00:00:00,DELV008512
MOV001653,MAT00097,WH04,GI_601_Goods_Issue_Sales,-7,2023-04-14 00:00:00,DELV003785
MOV001654,MAT00147,WH06,GI_601_Goods_Issue_Sales,-35,2024-01-30 00:00:00,DELV003105
MOV001655,MAT00145,WH02,GI_601_Goods_Issue_Sales,-13,2024-06-22 00:00:00,DELV004076
MOV001656,MAT00181,WH06,GI_601_Goods_Issue_Sales,-37,2024-10-02 00:00:00,DELV002932
MOV001657,MAT00017,WH08,GI_601_Goods_Issue_Sales,-36,2024-07-25 00:00:00,DELV006803
MOV001658,MAT00130,WH05,GI_601_Goods_Issue_Sales,-48,2023-04-19 00:00:00,DELV009447
MOV001659,MAT00062,WH05,GI_601_Goods_Issue_Sales,-23,2024-11-21 00:00:00,DELV007516
MOV001660,MAT00336,WH01,GI_601_Goods_Issue_Sales,-45,2024-11-12 00:00:00,DELV006998
MOV001661,MAT00187,WH06,GI_601_Goods_Issue_Sales,-7,2023-06-20 00:00:00,DELV002956
MOV001662,MAT00174,WH08,GI_601_Goods_Issue_Sales,-36,2024-02-16 00:00:00,DELV008269
MOV001663,MAT00202,WH05,GI_601_Goods_Issue_Sales,-22,2024-11-04 00:00:00,DELV002592
MOV001664,MAT00213,WH06,GI_601_Goods_Issue_Sales,-35,2024-09-06 00:00:00,DELV007259
MOV001665,MAT00108,WH06,GI_601_Goods_Issue_Sales,-23,2023-11-19 00:00:00,DELV009013
MOV001666,MAT00263,WH05,GI_601_Goods_Issue_Sales,-21,2024-01-16 00:00:00,DELV006756
MOV001667,MAT00108,WH07,GI_601_Goods_Issue_Sales,-49,2024-10-10 00:00:00,DELV007055
MOV001668,MAT00135,WH01,GI_601_Goods_Issue_Sales,-47,2023-11-28 00:00:00,DELV009969
MOV001669,MAT00049,WH08,GI_601_Goods_Issue_Sales,-16,2024-07-30 00:00:00,DELV008940
MOV001670,MAT00282,WH02,GI_601_Goods_Issue_Sales,-14,2024-01-20 00:00:00,DELV009016
MOV001671,MAT00280,WH06,GI_601_Goods_Issue_Sales,-48,2023-09-18 00:00:00,DELV005899
MOV001672,MAT00174,WH05,GI_601_Goods_Issue_Sales,-29,2024-04-03 00:00:00,DELV006506
MOV001673,MAT00266,WH08,GI_601_Goods_Issue_Sales,-1,2023-02-05 00:00:00,DELV004661
MOV001674,MAT00391,WH01,GI_601_Goods_Issue_Sales,-39,2023-01-17 00:00:00,DELV008481
MOV001675,MAT00317,WH04,GI_601_Goods_Issue_Sales,-9,2023-11-06 00:00:00,DELV000108
MOV001676,MAT00390,WH06,GI_601_Goods_Issue_Sales,-20,2023-08-16 00:00:00,DELV003520
MOV001677,MAT00071,WH08,GI_601_Goods_Issue_Sales,-21,2023-01-23 00:00:00,DELV004522
MOV001678,MAT00149,WH02,GI_601_Goods_Issue_Sales,-36,2024-06-07 00:00:00,DELV009115
MOV001679,MAT00388,WH01,GI_601_Goods_Issue_Sales,-37,2024-08-08 00:00:00,DELV002535
MOV001680,MAT00003,WH06,GI_601_Goods_Issue_Sales,-7,2023-02-08 00:00:00,DELV007543
MOV001681,MAT00261,WH05,GI_601_Goods_Issue_Sales,-23,2023-06-09 00:00:00,DELV002268
MOV001682,MAT00134,WH07,GI_601_Goods_Issue_Sales,-17,2024-01-11 00:00:00,DELV009539
MOV001683,MAT00241,WH01,GI_601_Goods_Issue_Sales,-16,2023-08-27 00:00:00,DELV004199
MOV001684,MAT00188,WH07,GI_601_Goods_Issue_Sales,-20,2023-04-05 00:00:00,DELV009347
MOV001685,MAT00006,WH01,GI_601_Goods_Issue_Sales,-26,2024-08-05 00:00:00,DELV003563
MOV001686,MAT00085,WH04,GI_601_Goods_Issue_Sales,-47,2023-03-21 00:00:00,DELV005320
MOV001687,MAT00394,WH01,GI_601_Goods_Issue_Sales,-31,2023-06-27 00:00:00,DELV008000
MOV001688,MAT00192,WH03,GI_601_Goods_Issue_Sales,-45,2024-12-20 00:00:00,DELV009441
MOV001689,MAT00136,WH08,GI_601_Goods_Issue_Sales,-7,2024-09-01 00:00:00,DELV004922
MOV001690,MAT00294,WH04,GI_601_Goods_Issue_Sales,-3,2024-08-13 00:00:00,DELV006252
MOV001691,MAT00159,WH03,GI_601_Goods_Issue_Sales,-6,2023-02-27 00:00:00,DELV005479
MOV001692,MAT00104,WH01,GI_601_Goods_Issue_Sales,-23,2024-03-20 00:00:00,DELV006825
MOV001693,MAT00237,WH01,GI_601_Goods_Issue_Sales,-8,2023-08-21 00:00:00,DELV009869
MOV001694,MAT00372,WH08,GI_601_Goods_Issue_Sales,-1,2024-10-11 00:00:00,DELV006267
MOV001695,MAT00123,WH04,GI_601_Goods_Issue_Sales,-4,2023-11-09 00:00:00,DELV008592
MOV001696,MAT00271,WH02,GI_601_Goods_Issue_Sales,-3,2023-11-23 00:00:00,DELV008847
MOV001697,MAT00246,WH08,GI_601_Goods_Issue_Sales,-37,2023-06-03 00:00:00,DELV005355
MOV001698,MAT00313,WH06,GI_601_Goods_Issue_Sales,-33,2024-12-15 00:00:00,DELV003618
MOV001699,MAT00114,WH01,GI_601_Goods_Issue_Sales,-10,2023-02-21 00:00:00,DELV006437
MOV001700,MAT00241,WH05,GI_601_Goods_Issue_Sales,-29,2024-09-01 00:00:00,DELV009425
MOV001701,MAT00069,WH06,GI_601_Goods_Issue_Sales,-33,2023-04-03 00:00:00,DELV003639
MOV001702,MAT00385,WH04,GI_601_Goods_Issue_Sales,-28,2023-10-24 00:00:00,DELV006461
MOV001703,MAT00305,WH01,GI_601_Goods_Issue_Sales,-10,2023-05-16 00:00:00,DELV005508
MOV001704,MAT00167,WH08,GI_601_Goods_Issue_Sales,-6,2024-05-02 00:00:00,DELV009363
MOV001705,MAT00027,WH03,GI_601_Goods_Issue_Sales,-48,2023-02-20 00:00:00,DELV008981
MOV001706,MAT00179,WH03,GI_601_Goods_Issue_Sales,-26,2023-09-26 00:00:00,DELV001394
MOV001707,MAT00162,WH07,GI_601_Goods_Issue_Sales,-26,2024-05-28 00:00:00,DELV007119
MOV001708,MAT00032,WH05,GI_601_Goods_Issue_Sales,-50,2024-12-15 00:00:00,DELV002137
MOV001709,MAT00057,WH07,GI_601_Goods_Issue_Sales,-49,2023-05-19 00:00:00,DELV007880
MOV001710,MAT00277,WH01,GI_601_Goods_Issue_Sales,-36,2023-07-22 00:00:00,DELV007994
MOV001711,MAT00019,WH05,GI_601_Goods_Issue_Sales,-26,2024-10-29 00:00:00,DELV009361
